State_Raw,County_Raw,Count_Total_Population,Count_Kids_0_18,Count_Working_Age_19_64,Count_Seniors_65Plus,Count_Medicaid_Enrollees,Estimated_Medicaid_Spend,Estimated_Total_County_Spend,ACCESS2,ARTHRITIS,BINGE,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COGNITION,COLON_SCREEN,COPD,CSMOKING,DENTAL,DEPRESSION,DIABETES,DISABILITY,EMOTIONSPT,FOODINSECU,FOODSTAMP,GHLTH,HEARING,HIGHCHOL,HOUSINSECU,INDEPLIVE,LACKTRPT,LONELINESS,LPA,MAMMOUSE,MHLTH,MOBILITY,OBESITY,PHLTH,SELFCARE,SHUTUTILITY,SLEEP,STROKE,TEETHLOST,VISION,COST_DRIVEN_BY_DIABETES,COST_DRIVEN_BY_CANCER,COST_DRIVEN_BY_COPD,COST_DRIVEN_BY_OBESITY
Alabama,Tuscaloosa County,234036,48419,153448,32169,40886,376151200,3697768800,9.6,26.7,15.6,40.8,75.8,6.6,10.3,5.8,81.1,83.2,16.5,64.5,6.7,15.0,55.4,24.7,12.4,34.5,24.7,20.1,13.3,20.6,6.9,38.0,15.5,9.4,10.2,33.8,26.8,78.1,18.0,14.8,43.2,13.2,3.9,10.7,41.9,3.4,15.2,5.4,486150813.0,586962288.0,180324738.0,343752077.0
Alabama,Walker County,64886,14717,37473,12696,13881,127705200,1025198800,11.2,28.5,15.6,44.1,59.6,9.5,10.4,8.6,79.9,84.7,19.0,58.1,8.5,18.4,52.1,26.6,12.2,39.1,24.0,19.0,14.5,24.2,8.2,41.9,12.5,11.2,10.1,36.6,30.6,69.8,20.0,19.7,35.7,16.8,5.0,8.6,42.6,3.5,17.8,6.4,132610373.0,234238460.0,63426065.0,78758627.0
Alabama,Washington County,15270,3160,8988,3122,3161,29081200,241266000,10.2,35.2,15.0,40.8,61.8,9.1,10.7,8.7,78.0,86.3,18.2,65.9,7.7,17.9,51.1,24.1,13.3,41.1,26.8,22.3,16.3,26.1,7.8,43.3,16.4,10.9,11.3,35.7,29.9,75.7,17.7,16.4,41.0,14.6,4.5,11.3,42.9,4.9,15.8,6.8,34021804.0,52803660.0,13521585.0,21286380.0
Alabama,Wilcox County,10347,2329,5804,2214,3876,35659200,163482600,15.1,37.3,9.8,56.7,66.7,5.5,11.9,7.8,81.1,82.0,22.1,54.2,10.3,21.6,39.7,21.4,19.1,48.0,32.9,37.8,33.7,34.0,7.6,35.9,29.0,15.3,19.8,41.3,39.1,73.2,19.3,28.0,51.9,19.0,9.0,19.1,45.4,5.5,34.0,10.4,33106592.0,21625230.0,12256022.0,18258316.0
Alabama,Winston County,23637,4815,13652,5170,6667,61336400,373464600,12.6,28.9,16.0,39.5,60.0,10.2,10.4,9.9,76.5,80.6,18.7,57.8,9.4,20.2,56.6,26.2,16.5,39.7,24.7,21.5,15.2,27.7,8.9,37.5,12.6,12.0,9.8,37.1,31.8,72.6,18.3,21.7,39.1,16.0,5.7,9.9,37.3,5.0,14.5,6.4,65334559.0,91617012.0,25551597.0,31423028.0
Arizona,Apache County,65680,17274,37744,10662,27862,256330400,1037744000,14.6,24.8,13.2,36.0,56.7,7.8,14.3,9.3,72.0,78.8,21.2,51.3,11.9,22.4,44.3,21.0,15.3,42.6,36.3,33.8,29.5,31.9,12.5,33.8,23.5,14.3,19.5,35.5,28.7,58.0,22.3,19.5,36.0,19.4,6.7,18.3,41.8,6.0,28.1,11.9,168341518.0,194675520.0,89883080.0,80392320.0
Arizona,Cochise County,125458,26214,68924,30320,31866,293167200,1982236400,14.2,31.2,13.4,31.9,54.0,9.9,10.5,5.8,70.9,85.2,16.1,49.9,8.3,13.4,55.5,21.2,10.6,36.7,25.4,16.7,12.8,21.2,7.6,40.9,12.8,8.5,8.7,31.1,26.0,64.0,17.1,13.1,31.8,15.6,4.0,8.4,35.2,3.2,12.1,6.7,222777276.0,471972996.0,119749661.0,135645190.0
Arizona,Coconino County,144643,28707,95736,20200,31480,289616000,2285359400,10.1,22.9,16.5,28.4,68.9,7.0,11.7,5.5,69.0,80.8,16.0,56.2,6.4,12.9,60.3,22.5,9.3,29.5,26.3,16.8,11.7,18.2,7.7,30.7,13.5,8.3,10.1,33.3,16.0,63.4,18.4,11.8,23.6,13.2,3.7,9.5,31.6,3.1,10.3,5.7,225344537.0,384750380.0,106457248.0,116061543.0
Arizona,Gila County,53610,10195,27126,16289,14454,132976800,847038000,12.1,35.2,13.7,39.3,80.5,11.7,11.1,6.0,77.5,80.8,15.7,60.9,7.4,16.7,51.5,20.7,15.0,38.5,30.4,17.5,13.5,24.1,12.2,30.3,12.2,9.4,9.4,34.8,24.7,63.1,19.0,19.6,31.4,17.2,4.2,8.5,34.1,5.2,19.2,6.3,134711208.0,238350060.0,45622110.0,57234036.0
Arizona,Graham County,38860,10312,23002,5546,10556,97115200,613988000,16.0,22.3,16.0,31.3,53.5,6.8,11.2,6.4,70.2,80.7,17.3,52.4,7.4,15.5,54.8,20.4,11.4,35.6,27.8,20.9,15.1,23.1,8.1,30.4,15.9,9.1,11.0,32.4,25.5,69.1,17.5,15.0,36.0,14.6,4.3,10.0,37.6,3.6,16.9,6.6,74212030.0,100414240.0,33069860.0,47564640.0
Arizona,Greenlee County,9452,2565,5568,1319,1022,9402400,149341600,16.1,22.5,17.0,28.7,52.5,6.4,10.1,5.3,71.2,83.0,14.9,52.0,5.1,11.6,57.4,19.3,10.1,30.4,27.5,16.5,10.1,19.7,7.1,34.8,13.8,7.2,8.8,32.1,23.1,71.3,15.9,11.7,33.0,12.9,3.4,8.0,37.7,2.7,13.0,5.4,15992330.0,22987264.0,5543598.0,10605144.0
Arizona,La Paz County,16605,2605,6988,7012,3806,35015200,262359000,16.6,39.0,16.9,46.3,54.5,14.4,11.4,6.4,69.5,88.0,15.7,58.9,7.6,14.1,49.1,21.2,11.5,37.6,30.4,24.5,18.4,28.2,16.1,30.5,12.1,11.2,9.4,31.0,28.1,65.4,18.5,15.4,36.1,15.7,4.7,7.8,34.8,6.8,18.4,8.8,31989200.0,90862560.0,14512770.0,20380977.0
Arizona,Maricopa County,4491987,1025680,2748228,718079,810948,7460721600,70973394600,12.9,23.5,16.0,28.6,53.8,8.3,10.1,5.0,72.0,84.5,13.8,56.4,5.2,10.8,62.0,18.6,10.6,28.1,25.3,15.7,10.8,18.0,6.5,33.0,12.2,6.9,8.3,32.5,20.0,75.0,15.3,11.5,30.6,11.4,3.4,6.5,34.4,2.7,14.0,4.9,7976475220.0,14167726998.0,2686208226.0,4673463275.0
Arizona,Mohave County,217420,35542,112477,69401,53549,492650800,3435236000,13.1,33.2,19.1,31.0,52.2,12.1,11.0,5.9,67.7,80.0,14.9,59.0,7.7,17.1,52.0,21.5,14.2,33.2,29.7,18.4,14.0,23.0,11.6,31.2,14.5,9.0,8.2,29.6,26.6,61.5,18.1,14.0,32.7,16.5,4.1,9.4,39.0,3.3,15.3,5.9,517195217.0,999697160.0,192525410.0,241727556.0
Arizona,Navajo County,107744,27587,59066,21091,36302,333978400,1702355200,13.0,25.4,13.6,40.7,54.9,7.1,13.6,6.8,71.6,81.0,20.3,46.0,9.0,19.5,49.6,23.3,15.1,40.0,31.8,26.2,21.1,24.7,9.4,29.7,19.3,11.8,14.1,32.6,26.4,63.9,18.8,19.1,37.6,17.5,5.3,14.4,36.3,4.2,24.5,8.5,272544051.0,290693312.0,111515040.0,137739930.0
Arizona,Pima County,1049947,208584,619289,222074,230905,2124326000,16589162600,13.0,25.8,15.8,30.1,73.8,9.2,10.9,6.7,73.3,85.2,15.5,54.8,5.7,11.3,56.9,23.6,9.5,33.6,25.5,14.5,10.5,19.9,8.6,32.8,12.8,7.8,9.3,32.9,21.6,72.7,17.3,12.2,31.1,13.0,3.8,8.8,38.8,2.9,14.2,5.7,1670927654.0,3670614712.0,688240258.0,1110213958.0
Arizona,Pinal County,449219,97593,255872,95754,88780,816776000,7097660200,14.0,23.4,16.7,31.6,76.1,7.2,10.8,5.4,75.4,82.6,15.4,60.1,7.5,12.7,56.7,19.8,12.9,31.7,25.7,18.3,10.9,21.7,8.8,34.5,12.7,7.9,8.7,34.1,24.4,70.4,16.2,15.3,38.7,13.8,3.6,9.3,41.1,3.8,19.3,5.3,970765853.0,1229063184.0,387451387.0,591082360.0
Arizona,Santa Cruz County,48209,12588,26498,9123,18578,170917600,761702200,25.7,19.9,13.9,31.3,54.1,5.4,9.5,7.5,73.0,81.4,16.5,46.5,6.8,11.6,53.0,16.6,15.5,35.5,27.6,27.4,19.8,26.9,9.5,39.1,19.2,9.1,13.2,30.3,31.4,70.9,14.7,18.3,34.2,16.1,5.6,12.6,34.8,4.1,20.9,9.0,125177561.0,98924868.0,37699438.0,56057425.0
Arizona,Yavapai County,241656,37723,123055,80878,42268,388865600,3818164800,11.8,22.5,13.9,27.0,79.4,7.7,10.8,8.8,77.1,88.3,12.8,64.3,9.2,12.0,61.5,21.6,8.0,30.2,23.6,13.8,8.6,17.6,10.5,41.0,8.8,7.5,6.5,31.0,22.5,61.4,16.8,11.7,27.6,12.8,3.3,7.3,34.2,2.8,11.6,5.5,323857705.0,707085456.0,255672048.0,226769990.0
Arizona,Yuma County,207685,51611,113888,42186,62651,576389200,3281423000,24.1,21.2,16.7,31.6,75.9,6.0,9.7,7.9,73.7,80.5,16.9,45.5,6.2,12.7,51.5,17.9,12.9,33.3,28.2,24.4,18.9,26.4,7.7,31.1,18.3,9.5,11.5,33.6,27.7,69.4,16.2,17.1,39.0,14.9,4.8,10.3,34.0,3.4,22.1,8.1,448808946.0,473521800.0,148079405.0,275390310.0
Arkansas,Arkansas County,16773,3890,9541,3342,5356,49275200,265013400,11.1,31.5,13.5,39.3,61.5,8.8,10.8,8.6,78.1,83.3,19.6,61.0,9.6,17.6,47.8,24.7,15.2,40.5,30.5,21.9,13.9,24.9,7.3,39.5,17.5,10.4,10.3,37.2,33.7,71.1,19.1,16.2,39.1,15.2,5.2,12.6,43.7,4.7,21.1,6.7,42709157.0,56088912.0,18517392.0,22298026.0
Arkansas,Ashley County,18722,4243,10487,3992,6478,59597600,295807600,13.7,35.3,14.9,42.1,62.0,6.5,11.2,7.3,78.2,81.4,20.8,59.7,11.9,20.0,49.8,25.6,14.2,46.3,29.8,26.5,19.3,29.2,8.1,34.4,20.1,12.6,12.1,36.6,41.9,68.2,21.9,24.1,45.2,19.1,5.6,15.4,42.1,4.2,30.3,7.7,44535594.0,46243340.0,25621057.0,28771970.0
Arkansas,Baxter County,42150,7480,21572,13098,10543,96995600,665970000,10.0,26.4,12.3,47.0,82.3,12.0,10.5,11.1,82.0,87.4,19.6,65.4,11.5,16.6,53.4,28.7,15.0,35.6,25.9,15.2,11.1,23.2,12.3,41.0,13.6,10.1,9.5,34.8,33.4,72.6,17.2,15.2,37.7,17.9,4.2,8.1,37.4,3.4,19.2,6.7,105914520.0,192204000.0,55743375.0,54027870.0
Arkansas,Benton County,294541,75790,178594,40157,47719,439014800,4653747800,11.0,21.6,16.6,31.7,75.6,7.6,9.2,5.3,78.4,85.6,14.9,59.1,5.6,11.6,62.8,23.7,10.3,29.7,25.1,13.2,6.6,19.0,7.1,30.3,11.2,7.3,7.3,31.1,25.4,72.7,16.5,12.4,35.1,12.3,3.1,7.5,33.9,2.8,12.1,4.3,508217536.0,850634408.0,189684404.0,351505229.0
Arkansas,Boone County,37896,8626,21327,7943,9683,89083600,598756800,9.5,32.2,16.9,40.7,57.0,7.4,10.2,6.3,79.3,82.5,18.9,56.7,9.3,17.0,53.6,25.4,13.1,39.1,26.0,15.0,8.6,21.4,9.7,33.2,11.4,9.6,7.9,36.8,30.8,70.5,18.4,18.1,40.7,16.5,3.7,8.0,39.3,3.2,22.3,5.0,83163227.0,106563552.0,40529772.0,52440485.0
Arkansas,Bradley County,10354,2565,5870,1919,3367,30976400,163593200,15.2,27.2,12.3,42.9,79.6,6.2,10.8,9.4,80.7,84.7,21.3,52.9,8.8,19.3,46.1,24.3,14.3,42.1,30.7,26.3,19.6,29.6,9.7,35.0,19.6,12.0,12.8,34.8,40.3,71.5,20.7,23.0,42.5,18.5,6.4,15.9,42.6,5.3,26.6,8.0,24803380.0,24394024.0,10478248.0,14961530.0
Arkansas,Calhoun County,4717,863,2830,1024,1262,11610400,74528600,10.9,31.4,16.2,45.5,79.8,6.6,10.4,8.5,80.5,86.5,17.4,62.1,7.1,16.0,52.6,23.0,11.3,35.8,28.8,17.0,10.4,24.5,7.0,41.0,13.2,9.8,8.8,36.0,31.5,72.2,19.7,18.6,39.1,14.3,4.7,9.5,40.8,4.6,22.1,6.1,8929168.0,11830236.0,3851430.0,6270780.0
Arkansas,Carroll County,28526,6290,15596,6640,8238,75789600,450710800,13.7,32.9,13.5,37.4,58.8,10.1,9.8,9.7,75.5,81.8,18.4,54.7,10.4,17.5,54.5,24.2,11.4,37.5,25.9,18.0,10.7,26.7,8.2,42.0,13.2,10.6,9.1,35.1,36.8,68.1,19.7,15.5,37.6,15.8,5.1,9.1,35.8,4.7,17.5,6.9,54476901.0,109482788.0,34117096.0,36467638.0
Arkansas,Chicot County,9997,2220,5611,2166,3573,32871600,157952600,15.3,34.1,11.4,46.1,64.3,5.7,11.1,10.3,78.8,81.8,20.4,59.3,11.5,19.7,42.3,21.5,16.1,45.5,32.7,32.2,23.9,31.5,7.4,41.9,25.0,12.9,16.1,38.3,39.8,74.4,20.7,20.4,47.1,18.7,6.4,16.9,46.1,6.3,33.7,8.9,26962629.0,21653502.0,13221032.0,16009196.0
Arkansas,Clark County,21378,4214,13694,3470,5708,52513600,337772400,11.0,26.7,15.0,40.3,62.3,6.8,10.9,7.2,79.0,83.3,19.6,56.5,8.0,15.0,50.6,26.0,12.9,39.3,28.8,20.3,14.9,24.9,7.5,33.6,15.2,10.7,11.5,36.7,33.1,74.2,20.3,16.7,43.2,15.3,4.6,11.3,41.1,3.8,21.6,6.4,46198029.0,55240752.0,19667760.0,31400006.0
Arkansas,Clay County,14399,3111,8149,3139,4460,41032000,227504200,11.6,26.3,16.2,43.3,58.4,9.8,10.5,6.9,75.2,84.6,20.5,57.5,10.8,19.0,48.6,28.5,14.1,39.5,28.1,17.5,11.9,26.3,10.7,41.1,12.5,11.0,9.8,34.6,35.8,68.5,19.2,16.0,40.2,15.9,4.3,9.2,37.1,4.6,20.0,6.5,34010899.0,53621876.0,17883558.0,19680553.0
Arkansas,Cleburne County,25048,4737,13482,6829,7405,68126000,395758400,11.0,26.2,17.4,45.3,58.2,7.3,10.1,6.7,80.7,82.0,20.2,60.0,8.2,17.4,56.3,24.8,15.1,42.4,26.6,15.7,9.8,23.8,11.7,32.9,11.0,10.1,9.3,33.1,31.3,72.0,17.8,21.1,38.0,15.7,5.1,8.1,37.9,5.0,20.2,6.5,63360218.0,69483152.0,23620264.0,32362016.0
Arkansas,Cleveland County,7491,1573,4351,1567,1934,17792800,118357800,10.8,26.6,13.5,39.4,59.5,7.0,10.6,6.7,80.0,82.2,19.9,62.9,10.3,17.7,48.5,24.6,15.0,41.0,27.8,18.8,11.6,23.9,10.1,33.1,13.2,10.3,9.3,35.7,34.6,69.2,20.7,15.8,42.4,17.3,4.3,11.2,44.0,3.6,23.0,5.8,18823385.0,19926060.0,8873090.0,10799026.0
Arkansas,Columbia County,22527,4842,13786,3899,6518,59965600,355926600,11.0,26.9,13.5,42.8,77.6,7.3,11.1,7.9,80.0,82.6,20.1,55.8,8.2,18.0,51.6,24.2,14.4,39.0,28.9,25.0,15.5,26.3,7.3,32.3,19.7,11.4,12.2,37.2,34.5,73.5,20.0,17.2,39.9,15.5,5.2,15.0,42.1,4.0,23.6,7.2,54341612.0,62489898.0,21242961.0,30560128.0
Arkansas,Conway County,20872,4722,12058,4092,7110,65412000,329777600,11.8,27.0,15.9,46.8,79.5,9.1,10.6,7.1,79.6,81.8,19.4,54.3,8.8,18.8,47.5,24.9,15.6,42.0,26.8,20.5,14.0,27.8,10.0,34.3,14.9,11.1,10.3,35.6,34.5,70.6,20.9,21.0,41.4,16.2,5.5,11.5,39.5,4.8,17.2,6.5,54545048.0,72175376.0,21122464.0,29379427.0
Arkansas,Craighead County,112097,28368,68338,15391,33268,306065600,1771132600,10.6,27.6,15.3,39.1,60.4,7.1,10.5,6.4,77.2,83.6,19.2,60.8,7.9,15.8,52.2,26.5,11.6,37.2,27.5,18.7,12.3,23.5,7.7,36.4,15.3,10.0,10.1,34.3,31.0,66.6,19.7,15.9,39.6,14.8,4.2,11.0,40.8,3.5,17.9,5.7,217830478.0,302437706.0,101840124.0,150927401.0
Arkansas,Crawford County,60792,14676,35493,10623,17964,165268800,960513600,12.1,29.8,14.8,37.4,57.5,7.1,10.3,8.1,78.3,84.6,19.7,56.9,7.9,16.8,54.4,27.1,10.9,39.8,26.7,18.7,11.1,23.7,9.2,40.8,13.4,9.9,9.7,34.9,29.9,69.3,20.3,18.1,38.8,15.5,4.5,10.2,37.9,3.3,17.9,6.1,111004247.0,164016816.0,55229532.0,80196806.0
Arkansas,Crittenden County,47609,12993,27555,7061,17747,163272400,752222200,12.7,29.5,12.4,47.4,63.6,6.6,11.6,7.9,80.2,83.6,20.7,62.6,8.3,18.8,47.3,23.9,14.8,41.8,32.9,28.9,21.8,30.1,6.9,39.2,23.7,12.2,14.2,40.0,38.7,73.9,21.0,19.3,46.8,16.3,5.8,17.1,42.1,4.9,28.6,8.2,118036803.0,119403372.0,45442790.0,75755441.0
Arkansas,Cross County,16681,4059,9525,3097,6249,57490800,263559800,12.2,31.9,13.4,41.5,79.1,8.3,11.0,7.2,77.3,84.0,21.6,59.6,10.8,20.0,49.4,25.3,13.4,42.1,29.9,23.8,17.7,27.7,9.6,34.1,17.6,12.1,12.7,35.2,36.9,71.5,19.8,21.3,45.0,16.6,5.3,13.1,42.3,4.1,29.3,7.2,37444975.0,52611874.0,20717802.0,25521930.0
Arkansas,Dallas County,6351,1293,3472,1586,1823,16771600,100345800,11.1,33.5,12.0,49.8,81.9,6.1,10.6,6.2,82.0,83.6,19.3,65.2,9.5,17.1,48.8,23.6,17.1,42.1,32.3,22.9,14.8,25.1,9.3,32.8,19.1,10.2,10.4,34.9,35.0,75.3,17.6,16.3,42.1,16.8,4.5,11.7,45.8,3.8,23.2,7.1,18193024.0,14721618.0,6938468.0,9090821.0
Arkansas,Desha County,11041,2790,6082,2169,4269,39274800,174447800,16.0,28.7,10.8,52.8,64.0,5.7,11.9,8.1,81.6,83.8,24.1,57.2,13.1,22.3,41.3,24.5,21.2,45.5,32.4,34.7,27.6,34.8,10.1,34.6,27.4,15.3,16.9,37.4,46.2,70.1,20.7,22.8,46.6,18.9,7.5,21.7,43.0,5.2,26.8,10.3,39211272.0,23914806.0,16633267.0,17493360.0
Arkansas,Drew County,17143,3804,10262,3077,5930,54556000,270859400,12.0,29.9,14.5,44.7,77.9,7.8,11.1,7.1,80.0,82.3,20.2,57.1,8.7,18.6,51.3,25.0,15.2,39.9,29.1,24.6,17.2,27.5,7.7,38.7,17.4,11.8,12.0,37.6,35.8,72.7,19.8,17.9,45.0,16.2,5.6,13.1,40.5,4.0,21.1,7.6,43651289.0,50811852.0,17151571.0,26228790.0
Arkansas,Faulkner County,126001,28718,80359,16924,25147,231352400,1990815800,9.3,24.1,17.0,36.0,74.1,7.3,10.2,5.9,77.4,84.2,17.9,60.1,6.7,14.6,60.4,26.4,10.8,35.5,24.8,15.3,8.7,19.6,7.2,34.1,12.3,8.7,8.6,34.5,26.6,73.9,18.7,13.8,41.1,13.5,3.6,9.6,37.0,3.1,15.8,4.9,227963025.0,349526774.0,97083771.0,176073797.0
Arkansas,Franklin County,17220,3892,9834,3494,5172,47582400,272076000,11.5,27.6,14.2,44.6,59.1,9.6,10.7,9.5,75.8,84.3,21.2,53.2,11.2,19.5,48.0,27.0,14.6,42.0,27.3,19.8,12.3,26.2,8.6,34.5,15.2,11.4,10.5,35.3,35.5,70.5,19.8,20.5,39.8,18.3,5.3,11.2,41.8,3.7,25.5,6.2,42116538.0,62818560.0,22179360.0,23302104.0
Arkansas,Fulton County,12239,2496,6569,3174,3838,35309600,193376200,12.2,27.9,16.0,39.6,81.5,7.3,10.6,11.5,80.9,85.5,20.0,60.4,13.2,21.4,43.8,28.8,12.4,45.0,27.0,21.9,14.0,29.9,12.7,43.6,13.2,12.0,10.0,32.7,37.8,70.7,19.0,18.0,39.6,19.4,5.1,12.4,41.2,5.7,18.4,8.0,25423438.0,33950986.0,18578802.0,16478590.0
Arkansas,Garland County,100062,20004,55754,24304,26637,245060400,1580979600,11.0,25.8,16.8,45.8,81.0,7.3,10.1,6.4,76.3,87.1,17.1,56.3,7.3,15.5,57.7,24.1,11.1,37.3,26.5,16.3,9.8,22.7,10.2,31.3,15.1,9.9,9.6,35.7,28.3,70.5,17.4,19.9,39.3,14.9,3.9,9.1,36.3,3.3,18.1,5.5,186062487.0,277571988.0,84002049.0,133702844.0
Arkansas,Grant County,18111,3868,10956,3287,4501,41409200,286153800,9.3,29.5,15.2,40.2,77.5,9.1,9.9,7.5,75.7,85.9,17.9,58.2,8.2,15.6,55.4,26.0,9.8,36.1,26.5,13.7,8.2,20.4,7.2,39.5,11.9,8.6,7.9,35.4,28.0,72.7,17.9,13.5,36.9,15.0,3.4,7.7,38.1,3.0,18.3,4.6,29732756.0,62627838.0,17078673.0,22722061.0
Arkansas,Greene County,46182,11158,27559,7465,14216,130787200,729675600,11.5,27.0,15.9,39.3,58.8,7.3,10.5,6.8,78.0,83.3,20.7,55.7,8.6,18.5,50.9,27.8,11.0,39.8,27.6,18.6,11.8,24.5,8.1,33.9,13.5,10.8,9.4,35.9,35.0,71.8,20.9,18.5,42.3,17.0,4.3,9.7,41.5,4.0,22.5,5.8,85100495.0,128108868.0,45673998.0,66418952.0
Arkansas,Hempstead County,19778,5051,11035,3692,6953,63967600,312492400,14.9,25.5,14.8,46.2,79.5,6.2,10.7,8.9,79.8,82.6,20.3,55.2,9.8,17.7,50.7,23.2,13.6,39.9,29.8,24.4,16.1,27.3,9.2,32.9,18.5,11.2,11.9,38.2,39.7,73.2,18.9,17.7,45.6,16.2,5.8,13.3,39.8,4.0,22.5,7.3,45059664.0,46596968.0,22289806.0,30663811.0
Arkansas,Hot Spring County,33142,6499,20102,6541,8860,81512000,523643600,11.3,25.0,14.2,38.5,77.5,8.7,10.3,6.8,78.4,81.8,19.0,61.7,8.3,18.9,51.2,24.7,13.9,40.3,26.7,19.9,11.9,24.4,9.5,34.4,15.6,10.3,10.5,35.2,34.4,66.3,20.1,16.0,37.1,15.5,5.0,11.5,40.1,4.4,21.8,6.5,77172075.0,109567452.0,31634039.0,41805319.0
Arkansas,Howard County,12701,3290,7081,2330,3905,35926000,200675800,12.5,26.0,15.4,44.3,61.3,6.5,10.7,6.6,79.7,82.8,19.0,56.7,9.5,17.1,54.8,24.3,12.5,41.7,29.0,21.0,14.4,25.4,7.5,33.1,16.1,10.5,11.4,37.6,36.0,71.8,18.9,20.2,39.4,16.8,5.2,11.6,41.8,3.7,22.9,6.4,26595894.0,31371470.0,13875842.0,17014260.0
Arkansas,Independence County,38120,9216,22232,6672,11740,108008000,602296000,12.1,26.3,14.7,37.2,77.6,7.2,10.4,6.8,78.7,82.0,19.3,58.6,9.7,17.1,48.9,27.0,11.4,40.3,26.8,19.2,12.0,25.3,9.6,40.3,14.7,10.3,9.9,34.1,35.3,67.5,20.5,15.9,41.6,16.6,4.7,10.6,39.5,4.2,18.6,6.3,72798831.0,104296320.0,42522860.0,53916928.0
Arkansas,Izard County,13866,2460,7933,3473,3586,32991200,219082800,12.6,27.4,16.7,47.6,80.2,10.5,10.5,7.6,79.7,84.8,19.6,61.3,9.5,19.8,53.4,25.6,12.0,41.5,27.6,19.6,13.0,29.5,8.9,33.7,13.5,11.3,9.9,36.3,34.4,67.0,18.8,22.6,41.4,18.8,4.9,11.8,35.4,3.8,27.0,6.6,27873988.0,55325340.0,15148605.0,19517782.0
Arkansas,Jackson County,16775,3285,10489,3001,5687,52320400,265045000,13.7,30.8,13.8,44.4,61.5,6.8,11.0,8.9,76.5,80.6,22.4,52.1,9.9,21.1,45.8,26.3,13.7,43.5,29.3,25.8,18.5,29.2,8.6,39.4,19.7,12.5,13.2,38.0,38.5,66.8,21.9,21.0,43.9,17.4,5.9,14.0,42.5,4.8,22.0,7.9,38499028.0,43346600.0,19098338.0,25038365.0
Arkansas,Jefferson County,65780,14222,39623,11935,21882,201314400,1039324000,12.5,26.7,13.5,47.2,65.3,7.0,11.3,8.3,80.6,85.1,20.2,59.3,9.3,18.0,47.5,21.5,17.6,41.4,34.6,27.2,20.3,28.8,7.0,39.4,23.7,11.6,13.8,38.6,38.1,75.0,19.0,19.2,45.9,15.8,6.1,18.1,45.0,5.2,24.8,8.2,193942595.0,174974800.0,70351710.0,102656268.0
Arkansas,Johnson County,25932,6349,15226,4357,8306,76415200,409725600,14.4,30.0,15.3,42.5,78.1,6.9,10.3,7.2,77.7,81.2,20.8,50.6,8.8,18.3,45.7,25.4,12.4,41.6,27.6,21.0,14.0,26.6,10.0,34.8,15.1,11.0,10.5,34.7,35.7,68.0,20.6,19.8,37.5,16.8,4.8,11.6,41.9,3.7,28.1,6.8,53867195.0,67993704.0,26243184.0,33063300.0
Arkansas,Lafayette County,6211,1148,3487,1576,2224,20460800,98133800,14.1,28.2,11.2,43.9,62.7,9.1,11.6,11.8,81.5,80.4,21.6,55.5,13.6,22.6,42.3,26.0,20.6,43.8,30.7,31.5,24.0,35.2,8.3,43.4,20.0,13.8,14.0,36.0,40.4,69.8,22.4,20.8,46.0,18.2,6.5,18.2,43.6,6.7,35.4,10.2,21433614.0,21477638.0,9714004.0,9714004.0
Arkansas,Lawrence County,16265,3667,9519,3079,5902,54298400,256987000,11.6,27.3,16.2,43.7,58.9,7.4,10.8,7.3,78.6,80.5,21.7,53.7,9.6,19.8,47.8,27.3,12.0,42.9,27.0,19.6,13.3,26.5,8.6,40.4,14.0,11.6,10.2,35.5,36.3,71.6,20.4,17.4,43.7,16.9,5.4,11.8,40.2,4.7,19.0,6.5,32696554.0,45737180.0,17956560.0,24166537.0
Arkansas,Lee County,8511,1640,5168,1703,3033,27903600,134473800,15.8,32.1,12.6,47.8,78.5,5.6,11.0,10.1,80.0,80.2,22.4,50.4,11.7,22.3,40.6,21.9,19.7,47.5,34.6,34.6,25.7,33.6,9.7,39.7,24.4,13.7,16.5,38.4,42.9,72.5,21.2,21.9,46.9,19.0,7.8,20.7,45.3,5.2,24.9,10.4,28087526.0,18111408.0,11451550.0,13571641.0
Arkansas,Lincoln County,12966,2068,8956,1942,1936,17811200,204862800,14.7,25.7,15.5,42.9,73.2,6.6,9.8,7.6,76.0,80.6,20.4,58.2,8.8,19.9,44.5,21.9,13.8,40.6,32.6,24.7,16.0,27.8,8.1,37.1,19.0,10.8,12.5,35.6,36.2,70.8,19.5,17.5,42.6,15.9,5.2,14.3,43.0,4.2,25.4,7.1,29974488.0,32518728.0,13121592.0,18779954.0
Arkansas,Little River County,11959,2661,6764,2534,3019,27774800,188952200,11.4,33.0,13.1,46.3,80.2,9.2,10.8,6.7,80.4,82.6,20.0,56.9,8.2,17.8,52.5,24.5,15.7,42.5,26.8,20.6,13.8,26.7,10.0,33.5,15.1,11.2,11.3,35.6,34.6,71.3,20.7,16.7,41.3,17.1,4.7,11.5,38.7,4.9,24.2,7.1,31452935.0,41808664.0,11277337.0,16792828.0
